Entity,Code,Day,75+_start,75-79_start,60-64_start,0-17_start,80+_start,65-69_start,70-74_start,18-24_start,65-74_start,45-54_start,50-54_start,55-59_start,50-59_start,35-44_start,18-29_start,70-79_start,25-49_start,25-34_start,60-69_start,30-39_start,40-49_start,55-64_start,12-17_start,10-19_start,20-29_start,0-9_start,12-15_start,16-19_start,5-11_start,80-89_start,90-99_start,15-17_start,0-4_start,5-9_start,10-14_start
Croatia,HRV,2021-09-17,,,,,58.57,,,29.21,,,,,58.46,,,76.02,43.37,,70.74,,,,,,,,,,,,,7.75,0.05,0.01,0.92
Croatia,HRV,2021-09-24,,,,,58.87,,,30.14,,,,,59.1,,,76.38,44.13,,71.22,,,,,,,,,,,,,8.2,0.05,0.01,0.99
Croatia,HRV,2021-10-01,,,,,59.17,,,31.11,,,,,59.74,,,76.72,44.92,,71.69,,,,,,,,,,,,,8.67,0.05,0.01,1.08
Croatia,HRV,2021-10-08,,,,,59.47,,,32.02,,,,,60.34,,,77.04,45.69,,72.11,,,,,,,,,,,,,9.19,0.05,0.01,1.17
Croatia,HRV,2021-10-15,,,,,59.71,,,32.61,,,,,60.76,,,77.26,46.26,,72.43,,,,,,,,,,,,,9.64,0.05,0.01,1.25
Croatia,HRV,2021-10-22,,,,,59.89,,,33.15,,,,,61.2,,,77.48,46.81,,72.73,,,,,,,,,,,,,10.13,0.05,0.01,1.35
Croatia,HRV,2021-10-29,,,,,60.15,,,33.98,,,,,61.88,,,77.79,47.69,,73.19,,,,,,,,,,,,,10.8,0.05,0.01,1.5
Croatia,HRV,2021-11-05,,,,,60.61,,,35.28,,,,,63,,,78.37,49.19,,74.05,,,,,,,,,,,,,12.29,0.06,0.02,1.86
Croatia,HRV,2021-11-12,,,,,61.75,,,38.55,,,,,65.98,,,79.79,52.87,,76.05,,,,,,,,,,,,,14.59,0.06,0.02,2.32
Croatia,HRV,2021-11-19,,,,,62.72,,,41.36,,,,,68.15,,,80.93,55.59,,77.57,,,,,,,,,,,,,16.26,0.06,0.02,2.64
Croatia,HRV,2021-11-26,,,,,63.58,,,42.93,,,,,69.42,,,81.86,57.08,,78.62,,,,,,,,,,,,,17.28,0.06,0.02,2.85
Croatia,HRV,2021-12-03,,,,,64.22,,,43.94,,,,,70.05,,,82.43,57.91,,79.2,,,,,,,,,,,,,18.12,0.06,0.02,3.03
Croatia,HRV,2021-12-10,,,,,64.61,,,44.67,,,,,70.46,,,82.77,58.44,,79.57,,,,,,,,,,,,,18.74,0.07,0.02,3.16
Croatia,HRV,2021-12-17,,,,,64.89,,,45.14,,,,,70.74,,,83.02,58.8,,79.84,,,,,,,,,,,,,19.14,0.07,0.06,3.29
Croatia,HRV,2021-12-24,,,,,65.03,,,45.38,,,,,70.87,,,83.13,58.99,,79.95,,,,,,,,,,,,,19.33,0.07,0.08,3.38
Croatia,HRV,2021-12-31,,,,,65.13,,,45.59,,,,,71,,,83.21,59.17,,80.06,,,,,,,,,,,,,19.57,0.07,0.12,3.51
Croatia,HRV,2022-01-07,,,,,65.24,,,45.88,,,,,71.15,,,83.31,59.38,,80.19,,,,,,,,,,,,,19.97,0.07,0.17,3.68
Croatia,HRV,2022-01-11,,,,,65.25,,,45.91,,,,,71.18,,,83.32,59.42,,80.22,,,,,,,,,,,,,20,0.07,0.17,3.69
Cyprus,CYP,2021-01-01,,,,,0.65,,,0.01,,,,,0.02,,,0.04,0.02,,0.04,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-01-08,,,,,5.74,,,0.07,,,,,0.85,,,0.73,0.59,,0.79,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-01-15,,,,,14.6,,,0.09,,,,,1.16,,,0.92,0.8,,1.1,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-01-22,,,,,26.7,,,0.13,,,,,1.34,,,1.12,0.89,,1.26,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-01-29,,,,,38.69,,,0.15,,,,,1.41,,,1.27,0.94,,1.33,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-02-05,,,,,46.98,,,0.16,,,,,1.53,,,1.55,1.01,,1.44,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-02-12,,,,,61.21,,,0.19,,,,,1.81,,,2.64,1.17,,1.75,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-02-19,,,,,71.2,,,0.36,,,,,2.12,,,9.83,1.41,,2.11,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-02-26,,,,,74.96,,,0.46,,,,,2.28,,,31.13,1.53,,2.32,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-03-05,,,,,77.58,,,0.52,,,,,2.52,,,49.35,1.73,,3.27,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-03-12,,,,,81.03,,,0.63,,,,,2.75,,,68.6,1.89,,9.31,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-03-19,,,,,81.58,,,0.64,,,,,2.81,,,70.59,1.92,,11.22,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-03-26,,,,,83.49,,,0.66,,,,,2.96,,,76.1,2.02,,19.04,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-04-02,,,,,84.2,,,0.8,,,,,4.36,,,77.2,2.51,,23.13,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-04-09,,,,,85.84,,,0.95,,,,,5.8,,,80.04,2.98,,36.53,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-04-16,,,,,86.27,,,1,,,,,15.47,,,80.61,3.16,,44.93,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-04-23,,,,,86.51,,,1.07,,,,,31.37,,,80.83,4.33,,52.84,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-04-30,,,,,86.67,,,1.18,,,,,40.22,,,80.96,13.61,,55.85,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-05-07,,,,,86.96,,,1.29,,,,,48.66,,,82.75,22.76,,64.29,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-05-14,,,,,87.78,,,1.82,,,,,53,,,83.84,35.92,,68.83,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-05-21,,,,,88.23,,,8.93,,,,,58.29,,,84.48,40.26,,72.55,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-05-28,,,,,88.38,,,17.32,,,,,63.48,,,84.74,42.15,,76.06,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-06-04,,,,,89.99,,,20.31,,,,,64.21,,,87.65,45.23,,76.38,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-06-11,,,,,91.49,,,21.71,,,,,64.8,,,90.15,50.92,,76.98,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-06-18,,,,,92.29,,,28.37,,,,,70.48,,,91.25,54.45,,80.72,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-06-25,,,,,92.65,,,29.92,,,,,71.65,,,91.72,56.02,,81.64,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-07-02,,,,,93.07,,,31.91,,,,,72.78,,,92.22,57.72,,82.57,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-07-09,,,,,93.33,,,34.3,,,,,73.96,,,92.57,59.57,,83.26,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-07-16,,,,,93.98,,,38.92,,,,,76.3,,,93.3,63.06,,84.66,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-07-23,,,,,94.63,,,43.05,,,,,78.08,,,94.03,66.07,,85.71,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-07-30,,,,,95.22,,,46.96,,,,,79.22,,,94.6,68.53,,86.46,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-08-06,,,,,95.68,,,50.3,,,,,80.23,,,95.11,70.71,,87.12,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-08-13,,,,,95.95,,,52.2,,,,,80.91,,,95.4,71.87,,87.55,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-08-20,,,,,96.19,,,53.86,,,,,81.53,,,95.7,72.96,,87.97,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-08-27,,,,,96.41,,,55.26,,,,,82.07,,,95.92,73.85,,88.31,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-09-03,,,,,96.65,,,56.4,,,,,82.62,,,96.14,74.77,,88.73,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-09-10,,,,,96.91,,,57.62,,,,,83.31,,,96.4,75.81,,89.2,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-09-17,,,,,97.16,,,58.66,,,,,83.73,,,96.63,76.47,,89.51,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-09-24,,,,,97.33,,,59.21,,,,,84.03,,,96.78,76.92,,89.72,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-10-01,,,,,97.42,,,59.59,,,,,84.19,,,96.85,77.18,,89.81,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-10-08,,,,,97.48,,,60.09,,,,,84.42,,,96.95,77.57,,89.95,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-10-15,,,,,97.55,,,60.48,,,,,84.58,,,97.04,77.88,,90.07,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-10-22,,,,,97.63,,,60.95,,,,,84.81,,,97.12,78.27,,90.24,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-10-29,,,,,97.68,,,61.34,,,,,84.98,,,97.19,78.57,,90.36,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-11-05,,,,,97.77,,,61.69,,,,,85.16,,,97.28,78.91,,90.47,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-11-12,,,,,97.84,,,62.22,,,,,85.38,,,97.36,79.33,,90.63,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-11-19,,,,,97.95,,,63.16,,,,,85.62,,,97.45,79.92,,90.76,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-11-26,,,,,98.09,,,64.57,,,,,86.04,,,97.56,80.84,,91,,,,,,,,,,,,,,,,
Cyprus,CYP,2021-12-03,,,,,98.17,,,65.25,,,,,86.29,,,97.63,81.3,,91.14,,,,,,,,,,,,,,,,
Czechia,CZE,2021-01-01,,,,,0.01,,,0.01,,,,,0.02,,,0.01,0.02,,0.01,,,,,,,,,,,,,,,,
Czechia,CZE,2021-01-08,,,,,0.57,,,0.2,,,,,0.83,,,0.26,0.66,,0.51,,,,,,,,,,,,,,,,
Czechia,CZE,2021-01-15,,,,,3.32,,,0.49,,,,,1.88,,,0.84,1.39,,1.22,,,,,,,,,,,,,,,,
Czechia,CZE,2021-01-22,,,,,12.05,,,0.64,,,,,2.55,,,1.32,1.78,,1.71,,,,,,,,,,,,,,,,
Czechia,CZE,2021-01-29,,,,,18.3,,,0.73,,,,,2.83,,,1.52,1.95,,1.93,,,,,,,,,,,,,,,,
Czechia,CZE,2021-02-05,,,,,21.89,,,0.78,,,,,2.98,,,1.66,2.04,,2.05,,,,,,,,,,,,,,,,
Czechia,CZE,2021-02-12,,,,,25.89,,,0.85,,,,,3.19,,,1.87,2.18,,2.2,,,,,,,,,,,,,,,,
Czechia,CZE,2021-02-19,,,,,33.2,,,0.95,,,,,3.51,,,2.2,2.39,,2.46,,,,,,,,,,,,,,,,
Czechia,CZE,2021-02-26,,,,,42.99,,,1.12,,,,,4.03,,,2.76,2.74,,2.88,,,,,,,,,,,,,,,,
Czechia,CZE,2021-03-05,,,,,53.05,,,1.37,,,,,5.67,,,7.39,3.48,,4.37,,,,,,,,,,,,,,,,
Czechia,CZE,2021-03-12,,,,,60.86,,,1.75,,,,,7.28,,,18.62,4.28,,5.62,,,,,,,,,,,,,,,,
Czechia,CZE,2021-03-19,,,,,65.39,,,2.13,,,,,8.69,,,30.16,4.98,,6.67,,,,,,,,,,,,,,,,
Czechia,CZE,2021-03-26,,,,,68.47,,,2.41,,,,,9.63,,,38.04,5.54,,7.68,,,,,,,,,,,,,,,,
Czechia,CZE,2021-04-02,,,,,70.88,,,2.61,,,,,10.38,,,43.22,5.97,,8.76,,,,,,,,,,,,,,,,
Czechia,CZE,2021-04-09,,,,,73.48,,,2.87,,,,,11.38,,,50.64,6.53,,10.39,,,,,,,,,,,,,,,,
Czechia,CZE,2021-04-16,,,,,75.77,,,3.26,,,,,13.13,,,61.11,7.5,,14.55,,,,,,,,,,,,,,,,
Czechia,CZE,2021-04-23,,,,,77.31,,,3.78,,,,,15.13,,,67.2,8.62,,24.22,,,,,,,,,,,,,,,,
Czechia,CZE,2021-04-30,,,,,78.65,,,4.22,,,,,17.91,,,71.41,9.49,,39.27,,,,,,,,,,,,,,,,
Czechia,CZE,2021-05-07,,,,,80.08,,,4.78,,,,,29.67,,,74.96,10.75,,51.67,,,,,,,,,,,,,,,,
Czechia,CZE,2021-05-14,,,,,81.36,,,5.4,,,,,45.09,,,77.66,13.61,,58.75,,,,,,,,,,,,,,,,
Czechia,CZE,2021-05-21,,,,,82.29,,,6,,,,,52.89,,,79.51,19.69,,62.65,,,,,,,,,,,,,,,,
Czechia,CZE,2021-05-28,,,,,83.02,,,6.63,,,,,56.95,,,80.86,25.65,,65.14,,,,,,,,,,,,,,,,
Czechia,CZE,2021-06-04,,,,,83.66,,,8.11,,,,,59.88,,,82.05,32.51,,67.14,,,,,,,,,,,,,,,,
Czechia,CZE,2021-06-11,,,,,84.3,,,13.72,,,,,62.11,,,83.07,38.64,,68.75,,,,,,,,,,,,,,,,
Czechia,CZE,2021-06-18,,,,,84.73,,,21.54,,,,,63.44,,,83.76,42.47,,69.78,,,,,,,,,,,,,,,,
Czechia,CZE,2021-06-25,,,,,85.05,,,28.74,,,,,64.45,,,84.28,44.95,,70.54,,,,,,,,,,,,,,,,
Czechia,CZE,2021-07-02,,,,,85.33,,,34.21,,,,,65.36,,,84.76,46.75,,71.24,,,,,,,,,,,,,,,,
Czechia,CZE,2021-07-09,,,,,85.49,,,37.37,,,,,66.1,,,85.1,48.06,,71.76,,,,,,,,,,,,,,,,
Czechia,CZE,2021-07-16,,,,,85.75,,,41.04,,,,,67.2,,,85.6,49.81,,72.55,,,,,,,,,,,,,,,,
Czechia,CZE,2021-07-23,,,,,86.01,,,43.78,,,,,68.17,,,86.03,51.15,,73.2,,,,,,,,,,,,,,,,
Czechia,CZE,2021-07-30,,,,,86.27,,,46.55,,,,,69.08,,,86.46,52.46,,73.8,,,,,,,,,,,,,,,,
Czechia,CZE,2021-08-06,,,,,86.48,,,48.56,,,,,69.76,,,86.78,53.44,,74.26,,,,,,,,,,,,,,,,
Czechia,CZE,2021-08-13,,,,,86.65,,,49.85,,,,,70.23,,,87,54.09,,74.57,,,,,,,,,,,,,,,,
Czechia,CZE,2021-08-20,,,,,86.79,,,51.01,,,,,70.67,,,87.2,54.67,,74.86,,,,,,,,,,,,,,,,
Czechia,CZE,2021-08-27,,,,,86.92,,,52.12,,,,,71.08,,,87.39,55.22,,75.13,,,,,,,,,,,,,,,,
Czechia,CZE,2021-09-03,,,,,87.03,,,52.99,,,,,71.41,,,87.55,55.66,,75.36,,,,,,,,,,,,,,,,
Czechia,CZE,2021-09-10,,,,,87.15,,,53.68,,,,,71.69,,,87.7,56.02,,75.56,,,,,,,,,,,,,,,,
Czechia,CZE,2021-09-17,,,,,87.27,,,54.3,,,,,71.95,,,87.86,56.35,,75.76,,,,,,,,,,,,,,,,
Czechia,CZE,2021-09-24,,,,,87.37,,,54.79,,,,,72.17,,,87.99,56.64,,75.93,,,,,,,,,,,,,,,,
Czechia,CZE,2021-10-01,,,,,87.43,,,55.14,,,,,72.32,,,88.08,56.86,,76.03,,,,,,,,,,,,,,,,
Czechia,CZE,2021-10-08,,,,,87.51,,,55.5,,,,,72.5,,,88.16,57.11,,76.16,,,,,,,,,,,,,,,,
Czechia,CZE,2021-10-15,,,,,87.58,,,55.87,,,,,72.68,,,88.25,57.37,,76.27,,,,,,,,,,,,,,,,
Czechia,CZE,2021-10-22,,,,,87.68,,,56.52,,,,,73.03,,,88.38,57.84,,76.48,,,,,,,,,,,,,,,,
Czechia,CZE,2021-10-29,,,,,87.8,,,57.75,,,,,73.64,,,88.58,58.67,,76.79,,,,,,,,,,,,,,,,
Czechia,CZE,2021-11-05,,,,,88.06,,,59.76,,,,,74.56,,,88.93,59.97,,77.32,,,,,,,,,,,,,,,,
Czechia,CZE,2021-11-12,,,,,88.34,,,61.59,,,,,75.33,,,89.27,61.15,,77.78,,,,,,,,,,,,,,,,
Czechia,CZE,2021-11-19,,,,,88.63,,,63.69,,,,,76.08,,,89.61,62.38,,78.22,,,,,,,,,,,,,,,,
Czechia,CZE,2021-11-26,,,,,89,,,65.9,,,,,76.94,,,90.01,63.76,,78.75,,,,,,,,,,,,,,,,
Czechia,CZE,2021-12-03,,,,,89.18,,,66.61,,,,,77.26,,,90.21,64.25,,79,,,,,,,,,,,,,,,,
Denmark,DNK,2021-03-05,,,,,50.97,,,3.15,,,,,10.47,,,10.92,7.62,,11.43,,,,,,,,,,,,,0.1,0,0,0
Denmark,DNK,2021-07-09,,,,,103.37,,,67.86,,,,,91.17,,,99.48,55.28,,95.9,,,,,,,,,,,,,44.95,0,0,0.04
Denmark,DNK,2021-08-20,,,,,103.6,,,77.39,,,,,92.72,,,99.79,79.46,,96.59,,,,,,,,,,,,,78.56,0,0,28.6
Denmark,DNK,2021-09-24,,,,,103.75,,,79.16,,,,,93.2,,,99.95,81.64,,96.86,,,,,,,,,,,,,82.82,0,0,34.42
Denmark,DNK,2021-11-19,,,,,103.9,,,81.43,,,,,93.87,,,100.11,84.29,,97.2,,,,,,,,,,,,,86.34,0,0,40.83
Denmark,DNK,2021-12-10,,,,,104,,,83,,,,,94.25,,,100.22,85.72,,97.39,,,,,,,,,,,,,88.53,0,11.58,56.4
Denmark,DNK,2021-12-17,,,,,104.09,,,83.36,,,,,94.37,,,100.27,86.07,,97.47,,,,,,,,,,,,,89.08,0.01,26.92,63.51
Denmark,DNK,2021-12-24,,,,,104.14,,,83.64,,,,,94.45,,,100.31,86.32,,97.53,,,,,,,,,,,,,89.47,0.01,32.14,65.87
Denmark,DNK,2022-01-07,,,,,104.2,,,84.01,,,,,94.53,,,100.36,86.62,,97.59,,,,,,,,,,,,,89.93,0.01,39.05,69.08
Estonia,EST,2021-01-01,,,,,0,,,0.01,,,,,0.03,,,0,0.02,,0.02,,,,,,,,,,,,,,,,
Estonia,EST,2021-01-08,,,,,0.22,,,0.6,,,,,1.51,,,0.53,1.08,,1.27,,,,,,,,,,,,,,,,
Estonia,EST,2021-01-15,,,,,1.59,,,0.93,,,,,2.34,,,1.15,1.57,,2.12,,,,,,,,,,,,,,,,
Estonia,EST,2021-01-22,,,,,3.57,,,1.08,,,,,2.87,,,1.78,1.84,,2.69,,,,,,,,,,,,,,,,
Estonia,EST,2021-01-29,,,,,4.68,,,1.26,,,,,3.4,,,2.27,2.13,,3.16,,,,,,,,,,,,,,,,
Estonia,EST,2021-02-05,,,,,7.48,,,1.52,,,,,4.09,,,3.31,2.54,,3.79,,,,,,,,,,,,,,,,
Estonia,EST,2021-02-12,,,,,14.43,,,1.9,,,,,4.54,,,4.91,2.8,,4.28,,,,,,,,,,,,,,,,
Estonia,EST,2021-02-19,,,,,19.81,,,2.22,,,,,6.19,,,7.15,3.64,,5.87,,,,,,,,,,,,,,,,
Estonia,EST,2021-02-26,,,,,23.16,,,2.88,,,,,8.15,,,8.03,4.92,,7.66,,,,,,,,,,,,,,,,
Estonia,EST,2021-03-05,,,,,27.1,,,3.93,,,,,11.07,,,9.57,6.42,,11.31,,,,,,,,,,,,,,,,
Estonia,EST,2021-03-12,,,,,32.29,,,4.7,,,,,14.14,,,16.9,7.92,,18.04,,,,,,,,,,,,,,,,
Estonia,EST,2021-03-19,,,,,36.45,,,5.73,,,,,16.65,,,24.19,9.34,,21.58,,,,,,,,,,,,,,,,
Estonia,EST,2021-03-26,,,,,41.81,,,6.16,,,,,18.38,,,33.01,10.18,,25.03,,,,,,,,,,,,,,,,
Estonia,EST,2021-04-02,,,,,45.71,,,6.66,,,,,21.38,,,40.98,11.22,,31.16,,,,,,,,,,,,,,,,
Estonia,EST,2021-04-09,,,,,50.74,,,7.02,,,,,23.71,,,51.31,12.07,,36.64,,,,,,,,,,,,,,,,
Estonia,EST,2021-04-16,,,,,53.84,,,7.38,,,,,26.29,,,59.06,12.99,,42.08,,,,,,,,,,,,,,,,
Estonia,EST,2021-04-23,,,,,55.56,,,7.91,,,,,29.2,,,62.8,14.08,,46.62,,,,,,,,,,,,,,,,
Estonia,EST,2021-04-30,,,,,57.24,,,8.85,,,,,33.74,,,65.59,15.79,,50.88,,,,,,,,,,,,,,,,
Estonia,EST,2021-05-07,,,,,58.35,,,10.01,,,,,41.6,,,67.3,18,,54.61,,,,,,,,,,,,,,,,
Estonia,EST,2021-05-14,,,,,59.32,,,11.19,,,,,46.76,,,68.26,20.69,,56.85,,,,,,,,,,,,,,,,
Estonia,EST,2021-05-21,,,,,60.01,,,12.97,,,,,49.15,,,68.84,26.62,,57.98,,,,,,,,,,,,,,,,
Estonia,EST,2021-05-28,,,,,60.66,,,19.95,,,,,50.56,,,69.4,31.08,,58.8,,,,,,,,,,,,,,,,
Estonia,EST,2021-06-04,,,,,61.15,,,25.52,,,,,52.01,,,69.9,35.12,,59.69,,,,,,,,,,,,,,,,
Estonia,EST,2021-06-11,,,,,61.58,,,29.94,,,,,53.31,,,70.34,38.11,,60.52,,,,,,,,,,,,,,,,
Estonia,EST,2021-06-18,,,,,61.93,,,33.33,,,,,54.69,,,70.76,40.58,,61.34,,,,,,,,,,,,,,,,
Estonia,EST,2021-06-25,,,,,62.05,,,34.65,,,,,55.25,,,70.88,41.58,,61.65,,,,,,,,,,,,,,,,
Estonia,EST,2021-07-02,,,,,62.31,,,36.4,,,,,56.23,,,71.21,42.97,,62.32,,,,,,,,,,,,,,,,
Estonia,EST,2021-07-09,,,,,62.61,,,38.29,,,,,57.44,,,71.63,44.59,,63.16,,,,,,,,,,,,,,,,
Estonia,EST,2021-07-16,,,,,62.89,,,40.23,,,,,58.69,,,72,46.17,,63.91,,,,,,,,,,,,,,,,
Estonia,EST,2021-07-23,,,,,63.31,,,43.61,,,,,60.25,,,72.63,48.21,,65.03,,,,,,,,,,,,,,,,
Estonia,EST,2021-07-30,,,,,63.64,,,46.12,,,,,61.68,,,73.14,50.06,,66.03,,,,,,,,,,,,,,,,
Estonia,EST,2021-08-06,,,,,64.17,,,49.59,,,,,63.52,,,73.79,52.61,,67.22,,,,,,,,,,,,,,,,
Estonia,EST,2021-08-13,,,,,64.77,,,52.95,,,,,65.26,,,74.57,54.98,,68.55,,,,,,,,,,,,,,,,
Estonia,EST,2021-08-20,,,,,65.18,,,55.37,,,,,66.55,,,75.05,56.61,,69.44,,,,,,,,,,,,,,,,
Estonia,EST,2021-08-27,,,,,65.58,,,58.02,,,,,67.64,,,75.52,58.19,,70.29,,,,,,,,,,,,,,,,
Estonia,EST,2021-09-03,,,,,65.84,,,59.59,,,,,68.34,,,75.8,59.14,,70.78,,,,,,,,,,,,,,,,
Estonia,EST,2021-09-10,,,,,66.1,,,60.8,,,,,68.9,,,76.14,59.86,,71.3,,,,,,,,,,,,,,,,
Estonia,EST,2021-09-17,,,,,66.44,,,61.87,,,,,69.49,,,76.45,60.61,,71.79,,,,,,,,,,,,,,,,
Estonia,EST,2021-09-24,,,,,66.79,,,62.79,,,,,70.06,,,76.74,61.29,,72.27,,,,,,,,,,,,,,,,
Estonia,EST,2021-10-01,,,,,67.07,,,63.47,,,,,70.48,,,77.02,61.83,,72.67,,,,,,,,,,,,,,,,
Estonia,EST,2021-10-08,,,,,67.32,,,64.09,,,,,70.82,,,77.26,62.3,,73.03,,,,,,,,,,,,,,,,
Estonia,EST,2021-10-15,,,,,67.65,,,64.71,,,,,71.32,,,77.59,62.87,,73.48,,,,,,,,,,,,,,,,
Estonia,EST,2021-10-22,,,,,68.14,,,65.87,,,,,72.14,,,78.08,64.05,,74.21,,,,,,,,,,,,,,,,
Estonia,EST,2021-10-29,,,,,68.9,,,67.45,,,,,73.24,,,78.83,65.44,,75.19,,,,,,,,,,,,,,,,
Estonia,EST,2021-11-05,,,,,69.67,,,68.66,,,,,74.18,,,79.58,66.57,,76.09,,,,,,,,,,,,,,,,
Estonia,EST,2021-11-12,,,,,70.26,,,69.46,,,,,74.71,,,80.06,67.25,,76.65,,,,,,,,,,,,,,,,
Estonia,EST,2021-11-19,,,,,70.77,,,70.11,,,,,75.11,,,80.38,67.82,,77.04,,,,,,,,,,,,,,,,
Estonia,EST,2021-11-26,,,,,71.1,,,70.67,,,,,75.43,,,80.66,68.26,,77.32,,,,,,,,,,,,,,,,
Estonia,EST,2021-12-03,,,,,71.25,,,70.94,,,,,75.55,,,80.79,68.45,,77.44,,,,,,,,,,,,,,,,
Finland,FIN,2021-01-01,,,,,0,,,0,,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,
Finland,FIN,2021-01-08,,,,,0.35,,,0.17,,,,,0.65,,,0.08,0.72,,0.29,,,,,,,,,,,,,0,,,
Finland,FIN,2021-01-15,,,,,2.81,,,0.49,,,,,1.79,,,0.51,1.67,,0.9,,,,,,,,,,,,,0.02,,,
Finland,FIN,2021-01-22,,,,,8.34,,,0.92,,,,,2.98,,,1.42,2.52,,1.68,,,,,,,,,,,,,0.07,,,
Finland,FIN,2021-01-29,,,,,14.33,,,1.23,,,,,3.7,,,2.18,3.02,,2.19,,,,,,,,,,,,,0.1,,,
Finland,FIN,2021-02-05,,,,,18.26,,,1.36,,,,,4,,,2.52,3.24,,2.41,,,,,,,,,,,,,0.12,,,
Finland,FIN,2021-02-12,,,,,26.26,,,1.47,,,,,4.31,,,3.29,3.45,,2.93,,,,,,,,,,,,,0.13,,,
Finland,FIN,2021-02-19,,,,,40.76,,,1.65,,,,,4.96,,,4.92,3.78,,4.67,,,,,,,,,,,,,0.14,,,
Finland,FIN,2021-02-26,,,,,55.43,,,1.78,,,,,5.98,,,7.44,4.08,,7.64,,,,,,,,,,,,,0.15,,,
Finland,FIN,2021-03-05,,,,,68.65,,,1.94,,,,,7.51,,,12.24,4.41,,11.13,,,,,,,,,,,,,0.17,,,
Finland,FIN,2021-03-12,,,,,78.59,,,2.12,,,,,9.51,,,20.32,4.92,,14.28,,,,,,,,,,,,,0.2,,,
Finland,FIN,2021-03-19,,,,,83.98,,,2.31,,,,,11.1,,,32.74,5.4,,16.94,,,,,,,,,,,,,0.24,,,
Finland,FIN,2021-03-26,,,,,86.99,,,2.36,,,,,11.36,,,48.69,5.5,,17.87,,,,,,,,,,,,,0.26,,,
Finland,FIN,2021-04-02,,,,,88.66,,,2.48,,,,,11.86,,,66.71,5.76,,20.27,,,,,,,,,,,,,0.31,,,
Finland,FIN,2021-04-09,,,,,89.74,,,2.86,,,,,13.63,,,82.23,6.62,,26.86,,,,,,,,,,,,,0.38,,,
Finland,FIN,2021-04-16,,,,,90.73,,,3.77,,,,,17.41,,,90.38,8.51,,39.56,,,,,,,,,,,,,0.58,,,
Finland,FIN,2021-04-23,,,,,91.3,,,4.77,,,,,23.09,,,92.88,10.49,,52.91,,,,,,,,,,,,,0.81,,,
Finland,FIN,2021-04-30,,,,,91.62,,,5.9,,,,,32.65,,,93.97,12.29,,64.6,,,,,,,,,,,,,1.17,,,
Finland,FIN,2021-05-07,,,,,91.98,,,6.74,,,,,46.5,,,94.71,14.13,,73.52,,,,,,,,,,,,,1.69,,,
Finland,FIN,2021-05-14,,,,,92.33,,,7.35,,,,,57.24,,,95.23,16.85,,78.08,,,,,,,,,,,,,2.15,,,
Finland,FIN,2021-05-21,,,,,93,,,7.94,,,,,66.63,,,95.68,21.5,,81.55,,,,,,,,,,,,,2.48,,,
